Rede,Nome Fantasia,Logradouro,Bairro,Cep,Uf,Municipio,Cnpj,Aberta,Latitude,Longitude
Casas Bahia,São Caetano - Matriz,"Avenida Conde Francisco Matarazzo, 100",Centro,09520-100,SP,São Caetano Do Sul,33041260119641,Sim,-23.6110532,-46.5708174
Casas Bahia,Heliópolis,"Estrada Das Lágrimas, 1790",Ipiranga,04232-000,SP,São Paulo,33041260159511,Não,-23.617257,-46.593187
Casas Bahia,Shopping Central Plaza,"Avenida Doutor Francisco Mesquita, 1000",Quinta Paineira,03153-001,SP,São Paulo,33041260114259,Sim,-23.592702,-46.584905
Casas Bahia,Parque São Lucas,"Avenida Do Oratorio, 2265",Pq São Lucas,03221-100,SP,São Paulo,33041260116200,Sim,-23.5927161,-46.5467319
Casas Bahia,Ipiranga 2,"Rua Silva Bueno, 2452",Ipiranga,04208-002,SP,São Paulo,33041260100460,Sim,-23.6008653,-46.6004196
Casas Bahia,Ipiranga,"Rua Silva Bueno, 2153",Ipiranga,04208-052,SP,São Paulo,33041260100380,Sim,-23.5956108,-46.6007209
Casas Bahia,Vila Prudente,"Praça Padre Damiao, 93",Vila Prudente,03126-050,SP,São Paulo,33041260114925,Não,-23.581107,-46.585326
Casas Bahia,Shopping Grand Plaza,"Avenida Industrial, 600",Campestre,09080-500,SP,Santo André,33041260120658,Sim,-23.642277,-46.537317
Casas Bahia,Vila Merces,"Avenida Padre Arlindo Vieira, 1273",Jardim Vergueiro,04166-000,SP,São Paulo,33041260064804,Sim,-23.6347404,-46.6058281
Casas Bahia,Rudge Ramos,"Avenida Senador Vergueiro, 5058",Rudge Ramos,09604-000,SP,São Bernardo Do Campo,33041260119218,Sim,-23.6642113,-46.5625369
Casas Bahia,Vila Formosa,"Praça Doutor Sampaio Vidal, 49",Vila Formosa,03356-000,SP,São Paulo,33041260114682,Sim,-23.5640597,-46.5486191
Casas Bahia,Jardim Grimaldi,"Avenida Sapopemba, 8491",Jardim Adutora,03988-010,SP,São Paulo,33041260116030,Sim,-23.6033977,-46.5098694
Casas Bahia,Santo Andre,"Rua General Glicerio, 140",Centro,09015-190,SP,Santo André,33041260120577,Sim,-23.654276,-46.528032
Casas Bahia,Shopping Plaza Sul,"Praça Leonor Kaupa, 100",Jardim Da Saude,04151-100,SP,São Paulo,33041260101513,Não,-23.620182,-46.627602
Casas Bahia,Vila Diva,"Avenida Sapopemba, 3691",V Regente Feijo,03345-001,SP,São Paulo,33041260116383,Sim,-23.6064789,-46.5076134
Casas Bahia,Santo Andre 2,"Rua Campos Sales, 95",Centro,09015-200,SP,Santo André,33041260120224,Sim,-23.658643,-46.523567
Casas Bahia,Bosque Da Saude,"Avenida Bosque Da Saude, 76",Saude,04142-080,SP,São Paulo,33041260032600,Sim,-23.6116037,-46.6354645
Casas Bahia,Taboão São Bernardo do Campo,"Avenida Do Taboao, 3990",Taboão,09657-000,SP,São Bernardo Do Campo,33041260119480,Sim,-23.663903,-46.607252
Casas Bahia,Shopping ABC,"Avenida Pereira Barreto, 42",Vila Gilda,09190-210,SP,Santo André,33041260120739,Sim,-23.6677966,-46.5335636
Casas Bahia,Shopping Metrô Sta.Cruz,"Rua Domingos De Morais, 2564",Vila Mariana,04036-100,SP,São Paulo,33041260101270,Sim,-23.6014965,-46.6365954
Casas Bahia,Saude,"Avenida Jabaquara, 452",Mirandopolis,04046-000,SP,São Paulo,33041260100703,Sim,-23.6095501,-46.6379881
Casas Bahia,Mooca,"Rua Da Mooca, 2480",Mooca,03104-002,SP,São Paulo,33041260116707,Sim,-23.5551175,-46.6042281
Casas Bahia,Cambuci,"Largo Cambuci, 97",Cambuci,01523-010,SP,São Paulo,33041260116626,Sim,-23.56292,-46.6208062
Casas Bahia,Vila Carrão,"Avenida Conselheiro Carrao, 2260",Vila Carrão,03402-002,SP,São Paulo,33041260117274,Sim,-23.5490473,-46.5366484
Casas Bahia,Shopping Metro Tatuape 3,"Rua Domingos Agostim, 91",Cid Mae Do Ceu,03306-010,SP,São Paulo,33041260141060,Sim,-23.54231,-46.577082
Casas Bahia,Tatuape,"Rua Tuiuti, 2002",Tatuape,03307-005,SP,São Paulo,33041260116898,Não,-23.540651,-46.575526
Casas Bahia,Shopping Aricanduva,"Avenida Aricanduva, 5555",Vila Aricanduva,03527-000,SP,São Paulo,33041260115654,Sim,-23.558566,-46.513703
Casas Bahia,Shopping Metro Boulevard,"Rua Goncalves Crespo, 0",Tatuape,03066-030,SP,São Paulo,33041260117355,Sim,-23.538555,-46.575542
Casas Bahia,Shopping Le.Aricanduva,"Avenida Aricanduva, 5555",Aricanduva,03930-110,SP,São Paulo,33041260030071,Sim,-23.583643,-46.490319
Casas Bahia,Casas Bahia Quiosque Shopping Aricanduva,"Avenida Aricanduva, 5555",Vila Matilde,03527-900,SP,São Paulo,33041260166054,Não,-23.5639,-46.501488
Casas Bahia,Piraporinha,"Praça Bom Jesus De Piraporinha, 307",Piraporinha,09951-550,SP,Diadema,33041260118599,Sim,-23.691916,-46.582158
Casas Bahia,São Mateus 2,"Avenida Mateo Bei, 2958",São Mateus,03949-300,SP,São Paulo,33041260039109,Não,-23.607121,-46.478891
Casas Bahia,Vila Matilde,"Avenida Waldemar Carlos Pereira, 1151",Vila Talarico,03533-003,SP,São Paulo,33041260117002,Sim,-23.544077,-46.5191201
Casas Bahia,Shopping Atrium,"Rua Giovanni Battista Pirelli, 155",Vila Homero Thon,09111-340,SP,Santo André,33041260143003,Sim,-23.6651625,-46.4976783
Casas Bahia,Bras,"Avenida Rangel Pestana, 2173",Bras,03001-000,SP,São Paulo,33041260117606,Sim,-23.5457269,-46.6211474
Casas Bahia,S Mateus,"Avenida Mateo Bei, 3083",Sao Mateus,03949-013,SP,São Paulo,33041260114763,Sim,-23.6108956,-46.4761154
Casas Bahia,Liberdade,"Praça Da Liberdade - Japao, 200",Liberdade,01503-010,SP,São Paulo,33041260115492,Sim,-23.5554078,-46.6353137
Casas Bahia,São Bernardo Do Campo 3,"Rua Marechal Deodoro, 1330",Centro,09710-002,SP,São Bernardo Do Campo,33041260031205,Não,-23.700029,-46.551875
Casas Bahia,Vila Linda,"Rua Carijos, 1856",Vila Linda,09180-001,SP,Santo André,33041260120496,Sim,-23.69156,-46.521236
Casas Bahia,Diadema,"Praça Presidente Castelo Branco, 235",Centro,09911-130,SP,Diadema,33041260118246,Sim,-23.686364,-46.624106
Casas Bahia,Penha,"Praça Oito De Setembro, 58",Penha De Franca,03606-030,SP,São Paulo,33041260114500,Sim,-23.524329,-46.548886
Casas Bahia,Penha da França,"Avenida Penha De Franca, 410",Penha,03606-000,SP,São Paulo,33041260073390,Não,-23.523158,-46.547574
Casas Bahia,Diadema 2,"Avenida Sao Jose, 174",Centro,09910-380,SP,Diadema,33041260118327,Sim,-23.688642,-46.627746
Casas Bahia,São Bernardo Do Campo,"Rua Marechal Deodoro, 987",Centro,09710-011,SP,São Bernardo Do Campo,33041260119137,Sim,-23.7058855,-46.5513038
Casas Bahia,Praca Ramos,"Praça Ramos De Azevedo, 131",Republica,01037-010,SP,São Paulo,33041260106400,Sim,-23.5448956,-46.6388185
Casas Bahia,Shopping Praca Da Moca,"Rua Manoel Da Nobrega, 712",Centro,09910-720,SP,Diadema,33041260068559,Sim,-23.693211,-46.6245339
Casas Bahia,Vila Maria,"Avenida Guilherme Cotching, 1442",Vila Maria,02113-012,SP,São Paulo,33041260107554,Sim,-23.518799,-46.589982
Casas Bahia,Jardim Cupecê,"Avenida Cupecê, 3036",Jardim Prudência,04366-000,SP,São Paulo,33041260102404,Sim,-23.6664318,-46.6562652
Casas Bahia,São Bernardo Do Campo 2,"Rua Marechal Deodoro, 1381",Centro,09710-012,SP,São Bernardo Do Campo,33041260119307,Sim,-23.709901,-46.550705
Casas Bahia,Vila Luzita,"Avenida Dom Pedro I, 3773",Vila Guarara,09132-033,SP,Santo André,33041260120810,Sim,-23.694003,-46.505808
Casas Bahia,Serraria,"Rua José Bonifacio, 799",Serraria,09980-150,SP,Diadema,33041260118670,Sim,-23.7043903,-46.6108482
Casas Bahia,Shopping D Caninde,"Avenida Cruzeiro Do Sul, 1100",Caninde,03033-020,SP,São Paulo,33041260106825,Sim,-23.526353,-46.62535
Casas Bahia,Arthur Alvim,"Rua Maciel Monteiro, 304",Artur Alvim,03566-000,SP,São Paulo,33041260115905,Sim,-23.539851,-46.4909595
Casas Bahia,Vila Re,"Rua Itingucu, 1879",Vila Re,03658-011,SP,São Paulo,33041260117517,Sim,-23.525188,-46.5049816
Casas Bahia,Jardim Iguatemi 2,"Avenida Ragueb Chohfi, 3248",Cid Sao Mateus,08341-410,SP,São Paulo,33041260116464,Não,-23.596241,-46.45448
Casas Bahia,Shopping Center Norte,"Travessa Casalbuono, 120",Vila Guilherme,02047-050,SP,São Paulo,33041260107716,Sim,-23.5175626,-46.617132
Casas Bahia,Vila Joaniza,"Avenida Gaspar De Brito, 88",Vila Marari,04403-110,SP,São Paulo,33041260100037,Sim,-23.6736611,-46.6634427
Casas Bahia,Brooklin Paulista,"Rua Joaquim Nabuco, 176",Brooklin,04621-001,SP,São Paulo,33041260102838,Sim,-23.6239094,-46.6838896
Casas Bahia,Shopping Lar Center 1,"Avenida Otto Baumgart, 500",Vila Guilherme,02049-000,SP,São Paulo,33041260027950,Não,-23.513479,-46.615984
Casas Bahia,Shopping São Bernardo Plaza,"Avenida Rotary, 624",Centro,09721-000,SP,São Bernardo Do Campo,33041260121115,Sim,-23.722345,-46.544081
Casas Bahia,Mauá Plaza Shopping,"Avenida Governador Mario Covas Junior, 1",Centro,09390-040,SP,Mauá,33041260118831,Sim,-23.666926,-46.459781
Casas Bahia,Jardim Iguatemi,"Avenida Ragueb Chohfi, 4710",Jardim Trc*S Marias,08380-320,SP,São Paulo,33041260116111,Sim,-23.594624,-46.441853
Casas Bahia,Eldorado,"Avenida Nossa Senhora Dos Navegantes, 259",Eldorado,09972-260,SP,Diadema,33041260158205,Sim,-23.722455,-46.616075
Casas Bahia,Maua,"Avenida Barao De Maua, 88",Vila Bocaina,09310-000,SP,Mauá,33041260118750,Sim,-23.6653531,-46.4517434
Casas Bahia,Santana,"Rua Voluntarios Da Patria, 1943",Santana,02011-400,SP,São Paulo,33041260105934,Sim,-23.503239,-46.6263429
Casas Bahia,Jardim Zaira,"Avenida Presidente Castelo Branco, 991",Jardim Zaira,09321-375,SP,Mauá,33041260118912,Sim,-23.6507415,-46.4408073
Casas Bahia,Santana 2,"Rua Voluntarios Da Patria, 1920",Santana,02010-600,SP,São Paulo,33041260030748,Não,-23.501967,-46.626184
Casas Bahia,Pinheiros,"Rua Teodoro Sampaio, 2522",Pinheiros,05405-250,SP,São Paulo,33041260099861,Sim,-23.5666882,-46.6927197
Casas Bahia,Vila Sabrina,"Rua Goianesia, 11",Vila Medeiros,02220-290,SP,São Paulo,33041260107392,Sim,-23.490003,-46.576447
Casas Bahia,Shopping Interlagos,"Avenida Interlagos, 2255",Jardim Umuarama,04661-200,SP,São Paulo,33041260100207,Sim,-23.6783036,-46.6843423
Casas Bahia,Quiosque Shopping Guarulhos,"Rodovia Presidente Dutra Saida 225, 229",Itapejica,07034-911,SP,São Paulo,33041260169908,Não,-23.488489,-46.545724
Casas Bahia,Shopping Metrô Itaquera,"Avenida Jose Pinheiro Borges, 0",Itaquera,08220-900,SP,São Paulo,33041260115573,Sim,-23.533992,-46.459735
Casas Bahia,Itaquera 2,"Rua Gregorio Ramalho, 267",Itaquera,08210-430,SP,São Paulo,33041260115220,Sim,-23.5371715,-46.4547773
Casas Bahia,Itaquera 3,"Rua Padre Viegas De Menezes, 435",Itaquera,08220-510,SP,São Paulo,33041260070103,Não,-23.535696,-46.455892
Casas Bahia,Shopping Internac. Guarulhos,"Rua Engenheiro Camilo Olivetti, 295",Vila Endres,07034-010,SP,Guarulhos,33041260104105,Sim,-23.4875095,-46.5364876
Casas Bahia,Ponte Rasa 2,"Avenida Sao Miguel, 4525",Pq Boturussu,03870-100,SP,São Paulo,33041260114410,Sim,-23.507345,-46.483508
Casas Bahia,Santo Amaro 4,"Praça Floriano Peixoto, 112",Santo Amaro,04751-030,SP,São Paulo,33041260101432,Não,-23.65201,-46.707199
Casas Bahia,Santo Amaro 3,"Praça Floriano Peixoto, 38",Santo Amaro,04751-030,SP,São Paulo,33041260100541,Sim,-23.6514916,-46.7075125
Casas Bahia,Santo Amaro,"Largo Treze De Maio, 304",Santo Amaro,04751-000,SP,São Paulo,33041260099942,Sim,-23.6537189,-46.7067923
Casas Bahia,Santo Amaro 2,"Alameda Santo Amaro, 180",Santo Amaro,04745-001,SP,São Paulo,33041260100118,Não,-23.657372,-46.706187
Casas Bahia,Shopping Sp Market,"Avenida Das Nações Unidas, 22540",Vila Almeida,04795-000,SP,São Paulo,33041260101866,Sim,-23.6794629,-46.6962442
Casas Bahia,Itaquera,"Avenida Pires Do Rio, 4822",Vila Taquari,08230-023,SP,São Paulo,33041260115069,Sim,-23.529904,-46.452249
Casas Bahia,Shopping Metro Tucuruvi,"Avenida Doutor Antônio Maria Laet, 566",Parada Inglesa,02240-000,SP,São Paulo,33041260127741,Sim,-23.4791687,-46.6031865
Casas Bahia,Quiosque Shopping Mais,"Rua Amador Bueno, 229",Santo Amaro,04752-005,SP,São Paulo,33041260171139,Não,-23.652743,-46.712398
Casas Bahia,Tucuruvi,"Rua Domingos Calheiros, 38",Tucuruvi,02303-100,SP,São Paulo,33041260106159,Sim,-23.4802237,-46.6109798
Casas Bahia,Paraisopolis,"Rua Ernest Renam, 1032",Paraisopolis,05659-020,SP,São Paulo,33041260101785,Sim,-23.6111192,-46.7238265
Casas Bahia,Limão,"Avenida Professor Celestino Bourroul, 847",Limão,02710-001,SP,São Paulo,33041260106744,Sim,-23.5059768,-46.6730992
Casas Bahia,Ermelino Matarazzo,"Avenida Paranagua, 1477",Vila Paranagua,03806-010,SP,São Paulo,33041260116545,Sim,-23.494401,-46.478495
Casas Bahia,Shopping Butanta,"Avenida Deputado Jacob Salvador Zveibil, 0",Butanta,05512-390,SP,São Paulo,33041260052555,Sim,-23.5848139,-46.7243265
Casas Bahia,Shopping Santana Parque,"Rua Conselheiro Moreira De Barros, 2780",Lauzane,02430-001,SP,São Paulo,33041260107473,Sim,-23.4838582,-46.64353209999999
Casas Bahia,Guarulhos 4,"Rua Dom Pedro Ii, 308",Centro,07011-003,SP,Guarulhos,33041260073633,Não,-23.470077,-46.527567
Casas Bahia,Guarulhos 2,"Rua Dom Pedro Ii, 345",Centro,07010-003,SP,Guarulhos,33041260103990,Sim,-23.4699546,-46.527545
Casas Bahia,Guarulhos,"Rua Dom Pedro Ii, 129",Centro,07010-003,SP,Guarulhos,33041260103729,Sim,-23.4699546,-46.527545
Casas Bahia,Shopping Center Fiesta,"Avenida Guarapiranga, 752",Vila Socorro,04762-010,SP,São Paulo,33041260101602,Sim,-23.6669539,-46.7199748
Casas Bahia,Cidade Tiradentes,"Rua Frei Anibal De Genova, 0",Guaianases,08490-550,SP,São Paulo,33041260116979,Sim,-23.583974,-46.407967
Casas Bahia,Lapa 4,"Rua Doutor Cincinato Pomponet, 161",Lapa,05072-020,SP,São Paulo,33041260106310,Sim,-23.52001,-46.701775
Casas Bahia,Lapa 3,"Rua Nossa Senhora Da Lapa, 85",Lapa,05072-000,SP,São Paulo,33041260107988,Sim,-23.523016,-46.704352
Casas Bahia,Lapa 2,"Rua Doze De Outubro, 432",Lapa,05073-000,SP,São Paulo,33041260106230,Sim,-23.5215024,-46.704811
Casas Bahia,Cidade Dutra,"Avenida Senador Teotônio Vilela, 1324",Cidade Dutra,04801-000,SP,São Paulo,33041260100894,Sim,-23.7129429,-46.69856
Casas Bahia,Lapa,"Rua Doze De Outubro, 215",Lapa,05073-001,SP,São Paulo,33041260106663,Não,-23.518584,-46.703312
Casas Bahia,Parque Cocaia,"Rua Rubens De Oliveira, 15",Pq Res Cocaia,04849-210,SP,São Paulo,33041260102161,Sim,-23.7407142,-46.6662069
Casas Bahia,Casas Bahia - Guarulhos 3,"Avenida Esperanca, 60",Centro,07095-005,SP,Guarulhos,33041260118165,Não,-23.46014,-46.533905
Casas Bahia,Jardim São Luis,"Avenida Maria Coelho Aguiar, 960",Jardim São Luis,05805-000,SP,São Paulo,33041260159350,Sim,-23.6508838,-46.7336464
Casas Bahia,Vila Galvão,"Rua Treze De Maio, 274",Vila Galvão,07071-050,SP,Guarulhos,33041260103800,Sim,-23.454905,-46.566332
Casas Bahia,Cidade Dutra 2,"Avenida Senador Teotônio Vilela, 1025",Cidade Dutra,04801-010,SP,São Paulo,33041260003341,Não,-23.717011,-46.699125
Casas Bahia,Marginal Tietê,"Avenida Embaixador Macedo Soares, 9175",Lapa,05035-900,SP,São Paulo,33041260195070,Sim,-23.5096752,-46.7002668
Casas Bahia,Guaianazes,"Rua Professor Joao De Lima Paiva, 65",Guaianazes,08411-020,SP,São Paulo,33041260115301,Sim,-23.544924,-46.410613
Casas Bahia,Freguesia Do O,"Avenida Santa Marina, 2687",Vila Albertina,02732-040,SP,São Paulo,33041260107120,Não,-23.502568,-46.694337
Casas Bahia,São Miguel Paulista 3,"Avenida Marechal Tito, 413",São Miguel,08010-090,SP,São Paulo,33041260115735,Sim,-23.494815,-46.437896
Casas Bahia,São Miguel Paulista,"Avenida Marechal Tito, 844",Sao Miguel,08010-090,SP,São Paulo,33041260114330,Não,-23.494815,-46.437896
Casas Bahia,S.Miguel Paulista 2,"Rua Arlindo Colaco, 404",Sao Miguel,08010-010,SP,São Paulo,33041260114844,Sim,-23.4920398,-46.4408073
Casas Bahia,São Miguel Paulista 1,"Rua Arlindo Colaço , 397",São Miguel Paulista,08010-010,SP,São Paulo,33041260029901,Não,-23.491903,-46.440614
Casas Bahia,Nova Cachoeirinha,"Avenida Parada Pinto, 164",N. Cachoeirinha,02611-002,SP,São Paulo,33041260070618,Não,-23.47056,-46.665601
Casas Bahia,Grajau,"Avenida Dona Belmira Marin, 646",Parque Brasil,04846-000,SP,São Paulo,33041260101190,Sim,-23.7373761,-46.6931886
Casas Bahia,Vila Nova Cachoeirinha,"Avenida Itaberaba, 5080",Itaberaba,02739-000,SP,São Paulo,33041260107201,Sim,-23.485759,-46.691871
Casas Bahia,Guaianazes 2,"Estrada Do Lageado Velho, 681",Guaianases,08451-000,SP,São Paulo,33041260117860,Sim,-23.539223,-46.399671
Casas Bahia,Ribeirão Pires,"Rua Joao Domingues De Oliveira, 31",Centro,09400-250,SP,Ribeirão Pires,33041260119056,Sim,-23.7125267,-46.4122659
Casas Bahia,Parque Santos Dumont,"Rua Do Tesouro, 240",Santos Dumont,06754-190,SP,Taboão Da Serra,33041260098202,Sim,-23.6085846,-46.7576499
Casas Bahia,Grajau 2,"Avenida Dona Belmira Marin, 891",Parque Brasil,04846-010,SP,São Paulo,33041260102323,Sim,-23.7531621,-46.6821539
Casas Bahia,Rio Pequeno,"Avenida Do Rio Pequeno, 1158",Rio Pequeno,05379-000,SP,São Paulo,33041260103052,Sim,-23.5666828,-46.753557
Casas Bahia,Tiete Plaza Shop,"Avenida Raimundo Pereira Magalhaes, 1465",Jardim Iris,05145-000,SP,São Paulo,33041260148820,Sim,-23.5030924,-46.720255
Casas Bahia,Guaianazes 3,"Rua Salvador Gianetti, 1014",Guaianazes,08410-000,SP,São Paulo,33041260001306,Não,-23.519496,-46.402073
Casas Bahia,Cumbica,"Avenida Santos Dumont, 0",Cumbica,07180-270,SP,Guarulhos,33041260103567,Sim,-23.455146,-46.474132
Casas Bahia,Taboão,"Avenida Otavio Braga De Mesquita, 3954",Jardim São Geraldo,07194-230,SP,Guarulhos,33041260104024,Sim,-23.442287,-46.50348
Casas Bahia,Itaberaba,"Rua Parapua, 1407",Itaberaba,02831-001,SP,São Paulo,33041260107635,Sim,-23.471369,-46.691845
Casas Bahia,Itaim Paulista 2,"Avenida Marechal Tito, 3154",Itaim Paulista,08160-495,SP,São Paulo,33041260117436,Sim,-23.494499,-46.417127
Casas Bahia,Capão Redondo 2,"Estrada De Itapecerica, 3914",Vila Prel,05835-004,SP,São Paulo,33041260103133,Sim,-23.6563056,-46.763115
Casas Bahia,Shopping Campo Limpo,"Estrada Do Campo Limpo, 459",Vila Prel,05777-001,SP,São Paulo,33041260102080,Sim,-23.6385813,-46.76749909999999
Casas Bahia,Campo Limpo 2,"Estrada Do Campo Limpo, 3935",Pirajussara,05787-000,SP,São Paulo,33041260102595,Não,-23.629119,-46.768926
Casas Bahia,Shopping Continental,"Avenida Leão Machado, 100",Pq. Continental,05328-020,SP,São Paulo,33041260107040,Não,-23.547665,-46.757173
Casas Bahia,Pirituba,"Avenida Benedito Andrade, 176",Vila Pirituba,02936-000,SP,São Paulo,33041260106582,Sim,-23.487742,-46.717642
Casas Bahia,Shopping Center Taboão,"Rodovia Regis Bittencourt, 2643",Cidade Intercap,06768-200,SP,Taboão Da Serra,33041260097907,Sim,-23.6108365,-46.7744826
Casas Bahia,Itaim Paulista,"Avenida Marechal Tito, 4399",Jardim Aimore,08115-100,SP,São Paulo,33041260115140,Sim,-23.494774,-46.406804
Casas Bahia,Shopping União De Osasco,"Avenida Dos Autonomistas, 1400",Vila Yara,06020-010,SP,Osasco,33041260097494,Sim,-23.5415154,-46.7669694
Casas Bahia,Capão Redondo,"Avenida Comendador Santanna, 1011",Capão Redondo,05866-000,SP,São Paulo,33041260100975,Sim,-23.6698048,-46.7731528
Casas Bahia,Ferraz De Vasconcelos,"Avenida Brasil, 1690",Vila Romanopolis,08500-020,SP,Ferraz De Vasconcelos,33041260104458,Sim,-23.5415932,-46.36819
Casas Bahia,Capão Redondo 3,"Avenida Comendador Santanna, 650",Capão Redondo,05866-000,SP,São Paulo,33041260062518,Não,-23.681293,-46.769765
Casas Bahia,Jardim Angela,"Rua Luis Baldinato, 0",Jardim Angela,04948-030,SP,São Paulo,33041260101351,Sim,-23.6837022,-46.7688633
Casas Bahia,Pimentas,"Estrada Presidente Juscelino Kubitschek, 5000",Jardim Dos Pimentas,07272-345,SP,Guarulhos,33041260103648,Sim,-23.465939,-46.421286
Casas Bahia,Campo Limpo,"Estrada Do Campo Limpo, 4162",Vila Pirajussara,05576-100,SP,São Paulo,33041260101009,Sim,-23.5866628,-46.79093049999999
Casas Bahia,Shopping Raposo,"Rodovia Raposo Tavares, 0",Jardim Boa Vista,05576-100,SP,São Paulo,33041260102919,Sim,-23.5866628,-46.79093049999999
Casas Bahia,Osasco 3,"Rua Dona Primitiva Vianco, 132",Centro,06016-000,SP,Osasco,33041260097303,Sim,-23.5328178,-46.7754892
Casas Bahia,Jardim Bela Vista,"Avenida Antônio Carlos Costa, 1021",Bela Vista,06053-010,SP,Osasco,33041260097818,Sim,-23.5449423,-46.7818634
Casas Bahia,Osasco 2,"Rua Antônio Agu, 672",Centro,06093-000,SP,Osasco,33041260096412,Não,-23.531481,-46.778031
Casas Bahia,Osasco,"Rua Antônio Agu, 446",Centro,06093-003,SP,Osasco,33041260096765,Sim,-23.532243,-46.778464
Casas Bahia,Valo Velho,"Estrada De Itapecerica, 8880",Parque Fernanda,05858-002,SP,São Paulo,33041260102676,Sim,-23.6728238,-46.7876103
Casas Bahia,Shopping Osasco Plaza,"Rua Tenente Avelar Pires De Azevedo, 81",Centro,06016-060,SP,Osasco,33041260097141,Sim,-23.5295822,-46.778839
Casas Bahia,Jardim Ângela 2,"Estrada Do M'Boi Mirim, 4597",Jardim Angela,04948-030,SP,São Paulo,33041260064723,Não,-23.697397,-46.779271
Casas Bahia,Jardim Oliveiras,"Avenida Doutor Almiro Leal Da Costa, 370",Jardim Oliveiras,08122-260,SP,São Paulo,33041260117789,Sim,-23.4940669,-46.3779163
Casas Bahia,Pirajussara,"Estrada Kizaemon Takeuti, 3045",Pirajussara,06775-003,SP,Taboão Da Serra,33041260097656,Sim,-23.6396824,-46.8001218
Casas Bahia,Embu,"Estrada De Itapecerica Campo Limpo, 3098",Jardim Dom Jose,06823-301,SP,Embu Das Artes,33041260097737,Sim,-23.6595126,-46.7973296
Casas Bahia,Shopping Bonsucesso,"Estrada Presidente Juscelino Kubitschek, 5308",Jardim Albertina,07252-000,SP,Guarulhos,33041260103486,Sim,-23.4508001,-46.4076736
Casas Bahia,Santo Antonio,"Avenida Joao De Andrade, 1515",Santo Antc4Nio,06132-004,SP,Osasco,33041260097060,Sim,-23.5580497,-46.8000137
Casas Bahia,Shopping Cantareira,"Avenida Raimundo Pereira Magalhaes, 11001",Jardim Pirituba,02984-035,SP,São Paulo,33041260167964,Sim,-23.4419912,-46.7211081
Casas Bahia,Vila Quitauna,"Avenida Dos Autonomistas, 6773",Km 18,06194-050,SP,Osasco,33041260097575,Sim,-23.5265963,-46.7918453
Casas Bahia,Guarulhos 6 Fast Track,"Avenida Florianopolis, 115",Jardim Sao Joao,07151-110,SP,Guarulhos,33041260173000,Sim,-23.411274,-46.454016
Casas Bahia,Poá,"Avenida Nove De Julho, 236",Centro,08550-100,SP,Poá,33041260103214,Sim,-23.5182434,-46.3419035
Casas Bahia,Shopping Suzano,"Rua Sete De Setembro, 555",Parque Suzano,08673-020,SP,Suzano,33041260104610,Sim,-23.541378,-46.320115
Casas Bahia,Jardim Helena Maria,"Rua Presidente Costa E Silva, 263",Helena Maria,06253-000,SP,Osasco,33041260096684,Sim,-23.4996785,-46.7967918
Casas Bahia,Itaquaquecetuba,"Rua Capitao José Leite, 110",Centro,08570-030,SP,Itaquaquecetuba,33041260104539,Sim,-23.4759199,-46.3531597
Casas Bahia,Suzano 1,"Rua General Francisco Glicerio, 250",Centro,08674-000,SP,Suzano,33041260031558,Não,-23.538336,-46.31211
Casas Bahia,Suzano,"Rua General Francisco Glicerio, 377",Centro,08674-001,SP,Suzano,33041260104709,Sim,-23.537529,-46.309215
Casas Bahia,Quiosque Assaí Carapicuiba,"Avenida Desembargador Doutor Eduardo Cunha De Abreu, 1455",Vila Municipal,06328-330,SP,Carapicuíba,33041260174669,Não,-23.52321,-46.827788
Casas Bahia,Shopping Carapicuiba,"Estrada Ernestina Vieira, 149",Vila Silviania,06382-260,SP,Carapicuíba,33041260165759,Sim,-23.5523246,-46.8382817
Casas Bahia,Carapicuiba,"Avenida Rui Barbosa, 482",Centro,06311-000,SP,Carapicuíba,33041260096927,Sim,-23.5206332,-46.8350345
Casas Bahia,Shopping Itaqua,"Estrada Municipal Do Mandi, 1205",Jardim Adriane,08596-000,SP,Itaquaquecetuba,33041260166720,Sim,-23.4742551,-46.3255233
Casas Bahia,Shopping Tambore Barueri,"Avenida Piracema, 669",Tambore,06460-030,SP,Barueri,33041260105268,Sim,-23.50539,-46.832253
Casas Bahia,Parelheiros,"Estrada Da Colônia, 1048",Parelheiros,04892-000,SP,São Paulo,33041260184117,Sim,-23.8394854,-46.7195203
Casas Bahia,Embu Das Artes - Sp,"Rua Domingos Paschoal, 184",Tingidor,06803-005,SP,Embu,33041260204401,Não,-23.6559423,-46.8567756
Casas Bahia,Perus,"Avenida Doutor Sylvio De Campos, 25",Vila Perus,05204-000,SP,São Paulo,33041260106906,Sim,-23.4069622,-46.7606037
Casas Bahia,Itapecerica Da Serra,"Avenida Quinze De Novembro, 16",Centro,06850-100,SP,Itapecerica Da Serra,33041260098032,Sim,-23.7080272,-46.8500674
Casas Bahia,Jardim Dona Benta,"Avenida Francisco Marengo, 2175",Centro,08696-040,SP,Suzano,33041260185350,Sim,-23.503404,-46.292647
Casas Bahia,Park Shopping Barueri,"Rua General Pedro Rodrigues Silva, 400",Aldeia,06440-180,SP,Barueri,33041260105349,Sim,-23.5116828,-46.85359529999999
Casas Bahia,Mairipora,"Avenida Tabeliao Passarela, 610",Centro,07600-027,SP,Mairiporã,33041260103303,Sim,-23.318373,-46.5866969
